x,y,z,speed,acceleration,curvature,curvature_change_rate,time,theta,gear,s,throttle,brake,steering
-41.3222, 15.5264, -28.147554, 4.113889, 0.889712, -0.106187, 0.000000, 1496957386.364500, 1.879614, 1.000000, 45.264194, 23.653009, 13.621729, -57.319149
-41.3321, 15.5698, -28.148828, 4.133333, 0.870991, -0.105769, 0.010105, 1496957386.374100, 1.875085, 1.000000, 45.305528, 23.689632, 13.621729, -57.106384
-41.3418, 15.6134, -28.150223, 4.133333, 0.959807, -0.105769, 0.000000, 1496957386.383500, 1.870580, 1.000000, 45.346861, 23.689632, 13.656825, -57.106384
-41.3515, 15.6571, -28.151610, 4.152778, 0.905214, -0.105352, 0.010051, 1496957386.394000, 1.866033, 1.000000, 45.388389, 23.677423, 13.656825, -56.893616
-41.3609, 15.7009, -28.153037, 4.152778, 0.848207, -0.105352, 0.000000, 1496957386.403900, 1.861478, 1.000000, 45.429917, 23.677423, 13.600367, -56.893616
-41.3702, 15.7448, -28.154500, 4.169445, 1.002092, -0.104809, 0.013004, 1496957386.414100, 1.856956, 1.000000, 45.471611, 23.701839, 13.621729, -56.617020
-41.3794, 15.7889, -28.155947, 4.169445, 0.774248, -0.104809, 0.000000, 1496957386.424500, 1.852399, 1.000000, 45.513306, 23.701839, 13.621729, -56.617020
-41.3884, 15.8331, -28.157373, 4.186111, 0.743661, -0.104184, 0.014931, 1496957386.434000, 1.847866, 1.000000, 45.555167, 23.677423, 13.621729, -56.297871
-41.3972, 15.8774, -28.158871, 4.186111, 0.721031, -0.104184, 0.000000, 1496957386.444600, 1.843351, 1.000000, 45.597028, 23.677423, 13.611048, -56.297871
-41.4058, 15.9219, -28.160308, 4.202778, 0.869909, -0.103560, 0.014858, 1496957386.454100, 1.838844, 1.000000, 45.639056, 23.640802, 13.611048, -55.978722
-41.4143, 15.9664, -28.161719, 4.202778, 0.734395, -0.103560, 0.000000, 1496957386.463600, 1.834285, 1.000000, 45.681083, 23.640802, 13.643091, -55.978722
-41.4226, 16.0112, -28.163345, 4.216667, 0.904544, -0.102853, 0.016766, 1496957386.474100, 1.829786, 1.000000, 45.723250, 23.677423, 13.643091, -55.617020
-41.4308, 16.0561, -28.164806, 4.216667, 0.990815, -0.102853, 0.000000, 1496957386.483500, 1.825246, 1.000000, 45.765417, 23.677423, 13.611048, -55.617020
-41.4387, 16.1011, -28.166410, 4.230556, 0.915407, -0.101981, 0.020618, 1496957386.494000, 1.820718, 1.000000, 45.807722, 23.677423, 13.611048, -55.170212
-41.4465, 16.1463, -28.167881, 4.230556, 0.946024, -0.101981, 0.000000, 1496957386.504500, 1.816222, 1.000000, 45.850028, 23.677423, 13.640039, -55.170212
-41.4614, 16.237, -28.170804, 4.247222, 0.751921, -0.101110, 0.020510, 1496957386.514100, 1.807347, 1.000000, 45.892500, 23.616388, 13.640039, -54.723404
-41.4614, 16.237, -28.170804, 4.247222, 0.751921, -0.101110, 0.000000, 1496957386.524600, 1.807347, 1.000000, 45.934972, 23.616388, 13.650721, -54.723404
-41.4685, 16.2826, -28.172171, 4.258333, 0.793272, -0.100116, 0.023345, 1496957386.534100, 1.802911, 1.000000, 45.977556, 23.677423, 13.650721, -54.212765
-41.4754, 16.3282, -28.173378, 4.258333, 0.593339, -0.100116, 0.000000, 1496957386.543500, 1.798496, 1.000000, 46.020139, 23.677423, 13.708705, -54.212765
-41.4821, 16.374, -28.174612, 4.269444, 0.587516, -0.099082, 0.024218, 1496957386.554100, 1.794157, 1.000000, 46.062833, 23.653009, 13.708705, -53.680851
-41.4886, 16.4199, -28.175723, 4.269444, 0.744223, -0.099082, 0.000000, 1496957386.563500, 1.789808, 1.000000, 46.105528, 23.653009, 13.615625, -53.680851
-41.4949, 16.466, -28.176828, 4.277778, 0.801213, -0.097967, 0.026063, 1496957386.574100, 1.785465, 1.000000, 46.148306, 23.591974, 13.615625, -53.106384
-41.501, 16.5122, -28.177907, 4.277778, 0.921344, -0.097967, 0.000000, 1496957386.583600, 1.781134, 1.000000, 46.191083, 23.591974, 13.583581, -53.106384
-41.507, 16.5585, -28.178813, 4.286111, 0.806260, -0.096854, 0.025969, 1496957386.594200, 1.776856, 1.000000, 46.233944, 23.518730, 13.583581, -52.531914
-41.5127, 16.605, -28.179753, 4.286111, 0.770403, -0.096854, 0.000000, 1496957386.603700, 1.772590, 1.000000, 46.276806, 23.518730, 13.614100, -52.531914
-41.5182, 16.6516, -28.180563, 4.297222, 0.803977, -0.095701, 0.026817, 1496957386.614100, 1.768338, 1.000000, 46.319778, 23.579767, 13.614100, -51.936169
-41.5236, 16.6982, -28.181367, 4.297222, 0.757762, -0.095701, 0.000000, 1496957386.623600, 1.764114, 1.000000, 46.362750, 23.579767, 13.635462, -51.936169
-41.5287, 16.7451, -28.182161, 4.305555, 0.784189, -0.094551, 0.026720, 1496957386.634100, 1.759903, 1.000000, 46.405805, 23.579767, 13.635462, -51.340427
-41.5337, 16.792, -28.182953, 4.305555, 0.781288, -0.094551, 0.000000, 1496957386.643600, 1.755696, 1.000000, 46.448861, 23.579767, 13.630884, -51.340427
-41.5384, 16.839, -28.183618, 4.313889, 0.782543, -0.093402, 0.026625, 1496957386.654100, 1.751526, 1.000000, 46.492000, 23.579767, 13.630884, -50.744682
-41.543, 16.8862, -28.184445, 4.313889, 0.924602, -0.093402, 0.000000, 1496957386.663600, 1.747391, 1.000000, 46.535139, 23.579767, 13.621729, -50.744682
-41.5474, 16.9335, -28.185049, 4.322222, 0.831281, -0.092255, 0.026530, 1496957386.674100, 1.743187, 1.000000, 46.578361, 23.567560, 13.621729, -50.148937
-41.5516, 16.981, -28.185820, 4.322222, 0.900794, -0.092255, 0.000000, 1496957386.683600, 1.739059, 1.000000, 46.621583, 23.567560, 13.601892, -50.148937
-41.5557, 17.0285, -28.186483, 4.333333, 0.772530, -0.091151, 0.025477, 1496957386.694100, 1.734899, 1.000000, 46.664917, 23.653009, 13.601892, -49.574467
-41.5596, 17.0761, -28.187163, 4.333333, 0.795700, -0.091151, 0.000000, 1496957386.703600, 1.730791, 1.000000, 46.708250, 23.653009, 13.662929, -49.574467
-41.5633, 17.1239, -28.187858, 4.344444, 0.990693, -0.090049, 0.025373, 1496957386.714200, 1.726714, 1.000000, 46.751694, 23.640802, 13.662929, -49.000000
-41.5669, 17.1718, -28.188617, 4.344444, 0.938982, -0.090049, 0.000000, 1496957386.723700, 1.722619, 1.000000, 46.795139, 23.640802, 13.611048, -49.000000
-41.5703, 17.2198, -28.189295, 4.358333, 0.986658, -0.088949, 0.025254, 1496957386.734200, 1.718526, 1.000000, 46.838722, 23.567560, 13.611048, -48.425533
-41.5737, 17.2679, -28.190105, 4.358333, 0.961845, -0.088949, 0.000000, 1496957386.743700, 1.714451, 1.000000, 46.882305, 23.567560, 13.635462, -48.425533
-41.5768, 17.3162, -28.190967, 4.372222, 0.892085, -0.087890, 0.024206, 1496957386.754200, 1.710382, 1.000000, 46.926028, 23.604181, 13.635462, -47.872341
-41.5798, 17.3645, -28.191736, 4.372222, 0.839507, -0.087890, 0.000000, 1496957386.763600, 1.706362, 1.000000, 46.969750, 23.604181, 13.640039, -47.872341
-41.5826, 17.4129, -28.192720, 4.383333, 0.826615, -0.086915, 0.022257, 1496957386.774100, 1.702350, 1.000000, 47.013583, 23.604181, 13.640039, -47.361702
-41.5853, 17.4615, -28.193596, 4.383333, 0.926099, -0.086915, 0.000000, 1496957386.785900, 1.698408, 1.000000, 47.057417, 23.604181, 13.579003, -47.361702
-41.5879, 17.5102, -28.194576, 4.397222, 0.937765, -0.085900, 0.023080, 1496957386.794400, 1.694409, 1.000000, 47.101389, 23.640802, 13.579003, -46.829788
-41.5904, 17.559, -28.195598, 4.397222, 1.064911, -0.085900, 0.000000, 1496957386.803900, 1.690423, 1.000000, 47.145361, 23.640802, 13.586633, -46.829788
-41.5927, 17.6079, -28.196565, 4.413889, 0.967044, -0.084927, 0.022045, 1496957386.814500, 1.686494, 1.000000, 47.189500, 23.616388, 13.586633, -46.319149
-41.5948, 17.6569, -28.197683, 4.413889, 0.941140, -0.084927, 0.000000, 1496957386.824100, 1.682545, 1.000000, 47.233639, 23.616388, 13.662929, -46.319149
-41.5968, 17.7061, -28.198700, 4.427778, 0.970849, -0.083995, 0.021034, 1496957386.833500, 1.678587, 1.000000, 47.277917, 23.555351, 13.662929, -45.829788
-41.5987, 17.7553, -28.199844, 4.427778, 0.922592, -0.083995, 0.000000, 1496957386.844100, 1.674713, 1.000000, 47.322194, 23.555351, 13.658351, -45.829788
-41.6004, 17.8047, -28.201013, 4.438889, 1.019957, -0.083106, 0.020045, 1496957386.853500, 1.670837, 1.000000, 47.366583, 23.445488, 13.658351, -45.361702
-41.602, 17.8541, -28.202182, 4.438889, 0.941325, -0.083106, 0.000000, 1496957386.864100, 1.666880, 1.000000, 47.410972, 23.445488, 13.598841, -45.361702
-41.6034, 17.9037, -28.203431, 4.452778, 0.938945, -0.082176, 0.020867, 1496957386.873600, 1.663070, 1.000000, 47.455500, 23.408865, 13.598841, -44.872341
-41.6047, 17.9534, -28.204665, 4.452778, 0.971033, -0.082176, 0.000000, 1496957386.884100, 1.659195, 1.000000, 47.500028, 23.408865, 13.601892, -44.872341
-41.6058, 18.0031, -28.205926, 4.466667, 0.872666, -0.081248, 0.020777, 1496957386.893600, 1.655377, 1.000000, 47.544694, 23.201344, 13.601892, -44.382980
-41.6068, 18.053, -28.207178, 4.466667, 0.838687, -0.081248, 0.000000, 1496957386.904400, 1.651537, 1.000000, 47.589361, 23.201344, 13.643091, -44.382980
-41.6077, 18.103, -28.208498, 4.477778, 0.822362, -0.080321, 0.020702, 1496957386.913600, 1.647705, 1.000000, 47.634139, 23.176928, 13.643091, -43.893616
-41.6084, 18.153, -28.209762, 4.477778, 0.890020, -0.080321, 0.000000, 1496957386.924100, 1.643905, 1.000000, 47.678917, 23.176928, 13.708705, -43.893616
-41.6089, 18.2032, -28.211058, 4.491667, 0.890350, -0.079315, 0.022406, 1496957386.934500, 1.640103, 1.000000, 47.723833, 23.128099, 13.708705, -43.361702
-41.6093, 18.2535, -28.212165, 4.491667, 0.800379, -0.079315, 0.000000, 1496957386.944200, 1.636268, 1.000000, 47.768750, 23.128099, 13.626307, -43.361702
-41.6096, 18.3038, -28.213338, 4.508333, 0.713122, -0.078310, 0.022295, 1496957386.953600, 1.632541, 1.000000, 47.813833, 23.054855, 13.626307, -42.829788
-41.6097, 18.3542, -28.214393, 4.508333, 0.770971, -0.078310, 0.000000, 1496957386.964200, 1.628763, 1.000000, 47.858917, 23.054855, 13.618677, -42.829788
-41.6096, 18.4047, -28.215366, 4.516667, 0.651202, -0.077226, 0.024004, 1496957386.973800, 1.625054, 1.000000, 47.904083, 23.115892, 13.618677, -42.255318
-41.6094, 18.4553, -28.216302, 4.516667, 0.676761, -0.077226, 0.000000, 1496957386.984400, 1.621348, 1.000000, 47.949250, 23.115892, 13.630884, -42.255318
-41.609, 18.506, -28.217219, 4.525000, 0.680396, -0.076103, 0.024815, 1496957386.993900, 1.617706, 1.000000, 47.994500, 23.054855, 13.630884, -41.659573
-41.6083, 18.5568, -28.217994, 4.525000, 0.822372, -0.076103, 0.000000, 1496957387.004500, 1.614053, 1.000000, 48.039750, 23.054855, 13.627832, -41.659573
-41.6076, 18.6076, -28.218814, 4.538889, 0.765055, -0.074941, 0.025587, 1496957387.014000, 1.610443, 1.000000, 48.085139, 23.042648, 13.627832, -41.042553
-41.6066, 18.6585, -28.219424, 4.538889, 0.693544, -0.074941, 0.000000, 1496957387.023500, 1.606822, 1.000000, 48.130528, 23.042648, 13.653772, -41.042553
-41.6054, 18.7095, -28.220056, 4.550000, 0.708860, -0.073742, 0.026369, 1496957387.034300, 1.603223, 1.000000, 48.176028, 22.810711, 13.653772, -40.404255
-41.6041, 18.7606, -28.220693, 4.550000, 0.687106, -0.073742, 0.000000, 1496957387.043900, 1.599668, 1.000000, 48.221528, 22.810711, 13.627832, -40.404255
-41.6026, 18.8118, -28.221178, 4.558333, 0.817563, -0.072424, 0.028911, 1496957387.054400, 1.596060, 1.000000, 48.267111, 22.554359, 13.627832, -39.702129
-41.6008, 18.8631, -28.221685, 4.558333, 0.785228, -0.072424, 0.000000, 1496957387.063900, 1.592519, 1.000000, 48.312694, 22.554359, 13.665980, -39.702129
-41.5989, 18.9144, -28.222067, 4.563889, 0.719516, -0.071068, 0.029706, 1496957387.074500, 1.589057, 1.000000, 48.358333, 22.383459, 13.665980, -38.978722
-41.5942, 18.962, -28.222551, 4.563889, 0.727488, -0.071068, 0.000000, 1496957387.084100, 1.575053, 1.000000, 48.403972, 22.383459, 13.615625, -38.978722
-41.5906, 19.009, -28.222894, 4.569445, 0.716773, -0.068919, 0.047032, 1496957387.093600, 1.571653, 1.000000, 48.449667, 22.420080, 13.615625, -37.829788
-41.587, 19.0561, -28.223241, 4.569445, 0.649873, -0.068919, 0.000000, 1496957387.104200, 1.568224, 1.000000, 48.495361, 22.420080, 13.655298, -37.829788
-41.5831, 19.1033, -28.223498, 4.577778, 0.706673, -0.067529, 0.030370, 1496957387.113600, 1.564835, 1.000000, 48.541139, 22.383459, 13.655298, -37.085106
-41.579, 19.1505, -28.223761, 4.577778, 0.655944, -0.067529, 0.000000, 1496957387.124200, 1.561446, 1.000000, 48.586917, 22.383459, 13.630884, -37.085106
-41.5747, 19.1978, -28.224039, 4.586111, 0.656674, -0.066101, 0.031134, 1496957387.133700, 1.558122, 1.000000, 48.632778, 22.359045, 13.630884, -36.319149
-41.5702, 19.2452, -28.224332, 4.586111, 0.737841, -0.066101, 0.000000, 1496957387.144200, 1.554843, 1.000000, 48.678639, 22.359045, 13.615625, -36.319149
-41.5655, 19.2927, -28.224694, 4.594444, 0.842692, -0.064596, 0.032755, 1496957387.153800, 1.551590, 1.000000, 48.724583, 22.359045, 13.615625, -35.510639
-41.5606, 19.3402, -28.224989, 4.594444, 0.447814, -0.064596, 0.000000, 1496957387.164300, 1.548446, 1.000000, 48.770528, 22.359045, 13.699550, -35.510639
-41.5555, 19.3877, -28.225411, 4.602778, 0.594469, -0.063054, 0.033504, 1496957387.173800, 1.545286, 1.000000, 48.816556, 22.346838, 13.699550, -34.680851
-41.5503, 19.4354, -28.225875, 4.602778, 0.795074, -0.063054, 0.000000, 1496957387.184300, 1.542136, 1.000000, 48.862583, 22.346838, 13.586633, -34.680851
-41.5448, 19.4831, -28.226371, 4.613889, 0.727714, -0.061553, 0.032517, 1496957387.193900, 1.539033, 1.000000, 48.908722, 22.359045, 13.586633, -33.872341
-41.5391, 19.5309, -28.226925, 4.613889, 0.989992, -0.061553, 0.000000, 1496957387.204500, 1.535983, 1.000000, 48.954861, 22.359045, 13.624781, -33.872341
-41.5332, 19.5787, -28.227548, 4.625000, 0.698617, -0.060016, 0.033244, 1496957387.214000, 1.533023, 1.000000, 49.001111, 22.395666, 13.624781, -33.042553
-41.5271, 19.6266, -28.228154, 4.625000, 0.596307, -0.060016, 0.000000, 1496957387.224500, 1.530091, 1.000000, 49.047361, 22.395666, 13.609522, -33.042553
-41.5208, 19.6745, -28.228888, 4.633333, 0.576490, -0.058520, 0.032286, 1496957387.234100, 1.527188, 1.000000, 49.093694, 22.359045, 13.609522, -32.234043
-41.5143, 19.7226, -28.229679, 4.633333, 0.751471, -0.058520, 0.000000, 1496957387.243500, 1.524353, 1.000000, 49.140028, 22.359045, 13.643091, -32.234043
-41.5077, 19.7707, -28.230541, 4.647222, 0.956195, -0.056948, 0.033836, 1496957387.253900, 1.521574, 1.000000, 49.186500, 22.346838, 13.643091, -31.382978
-41.5009, 19.8188, -28.231499, 4.647222, 0.900220, -0.056948, 0.000000, 1496957387.264500, 1.518740, 1.000000, 49.232972, 22.346838, 13.646143, -31.382978
-41.494, 19.8671, -28.232394, 4.663889, 0.894489, -0.055417, 0.032826, 1496957387.274000, 1.515998, 1.000000, 49.279611, 22.298008, 13.646143, -30.553192
-41.4868, 19.9155, -28.233430, 4.663889, 0.758757, -0.055417, 0.000000, 1496957387.284600, 1.513275, 1.000000, 49.326250, 22.298008, 13.618677, -30.553192
-41.4796, 19.9639, -28.234431, 4.677778, 0.760157, -0.053927, 0.031848, 1496957387.294100, 1.510550, 1.000000, 49.373028, 22.175936, 13.618677, -29.744680
-41.4722, 20.0123, -28.235463, 4.677778, 0.756193, -0.053927, 0.000000, 1496957387.303600, 1.507894, 1.000000, 49.419806, 22.175936, 13.636988, -29.744680
-41.4646, 20.0608, -28.236450, 4.683333, 0.760479, -0.052400, 0.032605, 1496957387.314200, 1.505252, 1.000000, 49.466639, 22.029449, 13.636988, -28.914894
-41.4569, 20.1094, -28.237483, 4.683333, 0.516187, -0.052400, 0.000000, 1496957387.323700, 1.502645, 1.000000, 49.513472, 22.029449, 13.665980, -28.914894
-41.4491, 20.158, -28.238389, 4.691667, 0.684343, -0.050953, 0.030840, 1496957387.334200, 1.500083, 1.000000, 49.560389, 22.017242, 13.665980, -28.127659
-41.4412, 20.2067, -28.239304, 4.691667, 0.655255, -0.050953, 0.000000, 1496957387.343800, 1.497531, 1.000000, 49.607306, 22.017242, 13.640039, -28.127659
-41.4331, 20.2555, -28.240141, 4.702778, 0.715566, -0.049508, 0.030731, 1496957387.354200, 1.494964, 1.000000, 49.654333, 22.017242, 13.640039, -27.340425
-41.425, 20.3043, -28.240774, 4.702778, 0.574285, -0.049508, 0.000000, 1496957387.363800, 1.492479, 1.000000, 49.701361, 22.017242, 13.667506, -27.340425
-41.4166, 20.3532, -28.241604, 4.713889, 0.636295, -0.048142, 0.028969, 1496957387.374300, 1.489998, 1.000000, 49.748500, 21.944000, 13.667506, -26.595745
-41.4082, 20.4021, -28.242218, 4.713889, 0.637522, -0.048142, 0.000000, 1496957387.383800, 1.487519, 1.000000, 49.795639, 21.944000, 13.644617, -26.595745
-41.3996, 20.4511, -28.242958, 4.719444, 0.721080, -0.046739, 0.029730, 1496957387.394300, 1.485102, 1.000000, 49.842833, 21.870756, 13.644617, -25.829786
-41.3909, 20.5001, -28.243461, 4.719444, 0.703592, -0.046739, 0.000000, 1496957387.403900, 1.482698, 1.000000, 49.890028, 21.870756, 13.586633, -25.829786
-41.3821, 20.5492, -28.244092, 4.727778, 0.633534, -0.045337, 0.029646, 1496957387.413600, 1.480336, 1.000000, 49.937306, 21.844816, 13.586633, -25.063829
-41.3731, 20.5984, -28.244481, 4.727778, 0.653605, -0.045337, 0.000000, 1496957387.424200, 1.477996, 1.000000, 49.984583, 21.844816, 13.647669, -25.063829
-41.364, 20.6476, -28.244886, 4.733333, 0.531107, -0.043976, 0.028760, 1496957387.433600, 1.475723, 1.000000, 50.031917, 21.858549, 13.647669, -24.319149
-41.3548, 20.6968, -28.245265, 4.733333, 0.537458, -0.043976, 0.000000, 1496957387.444200, 1.473451, 1.000000, 50.079250, 21.858549, 13.611048, -24.319149
-41.3455, 20.746, -28.245466, 4.733333, 0.225774, -0.042655, 0.027912, 1496957387.453800, 1.471244, 1.000000, 50.126583, 21.771572, 13.611048, -23.595745
-41.3361, 20.7953, -28.245811, 4.733333, 0.491908, -0.042655, 0.000000, 1496957387.464300, 1.469022, 1.000000, 50.173917, 21.771572, 13.662929, -23.595745
-41.3265, 20.8447, -28.245969, 4.733333, 0.470705, -0.041335, 0.027887, 1496957387.473800, 1.466770, 1.000000, 50.221250, 21.820402, 13.662929, -22.872341
-41.3167, 20.8941, -28.246252, 4.733333, 0.692841, -0.041335, 0.000000, 1496957387.484300, 1.464638, 1.000000, 50.268583, 21.820402, 13.691920, -22.872341
-41.3069, 20.9435, -28.246425, 4.736111, 0.467415, -0.040094, 0.026209, 1496957387.493800, 1.462446, 1.000000, 50.315944, 21.931791, 13.691920, -22.191490
-41.2969, 20.9928, -28.246458, 4.736111, -0.139081, -0.040094, 0.000000, 1496957387.504300, 1.460301, 1.000000, 50.363306, 21.931791, 13.612574, -22.191490
-41.2768, 21.0917, -28.246701, 4.752778, 0.539068, -0.038892, 0.025281, 1496957387.513800, 1.456029, 1.000000, 50.410833, 21.857023, 13.612574, -21.531916
-41.2768, 21.0917, -28.246701, 4.752778, 0.539068, -0.038892, 0.000000, 1496957387.524300, 1.456029, 1.000000, 50.458361, 21.857023, 13.624781, -21.531916
-41.2665, 21.1413, -28.246660, 4.780556, 0.988976, -0.037885, 0.021066, 1496957387.533800, 1.453911, 1.000000, 50.506167, 21.881437, 13.624781, -20.978724
-41.2561, 21.1909, -28.246869, 4.780556, 0.767240, -0.037885, 0.000000, 1496957387.544300, 1.451869, 1.000000, 50.553972, 21.881437, 13.582055, -20.978724
-41.2456, 21.2405, -28.246778, 4.800000, 0.599861, -0.036995, 0.018549, 1496957387.553900, 1.449962, 1.000000, 50.601972, 21.869230, 13.582055, -20.489361
-41.2351, 21.2902, -28.246915, 4.800000, 0.455939, -0.036995, 0.000000, 1496957387.564400, 1.448062, 1.000000, 50.649972, 21.869230, 13.638514, -20.489361
-41.2245, 21.3399, -28.246964, 4.802778, 0.373579, -0.036105, 0.018528, 1496957387.574300, 1.446123, 1.000000, 50.698000, 21.870756, 13.638514, -20.000000
-41.2138, 21.3897, -28.247167, 4.802778, 0.699985, -0.036105, 0.000000, 1496957387.583800, 1.444221, 1.000000, 50.746028, 21.870756, 13.579003, -20.000000
-41.203, 21.4396, -28.247446, 4.805555, 0.804778, -0.035486, 0.012876, 1496957387.594400, 1.442350, 1.000000, 50.794083, 21.857023, 13.579003, -19.659575
-41.1922, 21.4895, -28.247728, 4.805555, 0.676479, -0.035486, 0.000000, 1496957387.603900, 1.440530, 1.000000, 50.842139, 21.857023, 13.667506, -19.659575
-41.1811, 21.5394, -28.248047, 4.813889, 0.621327, -0.034984, 0.010440, 1496957387.614500, 1.438731, 1.000000, 50.890278, 22.005035, 13.667506, -19.382978
-41.17, 21.5894, -28.248437, 4.813889, 0.649293, -0.034984, 0.000000, 1496957387.624200, 1.436924, 1.000000, 50.938417, 22.005035, 13.650721, -19.382978
-41.1587, 21.6395, -28.248931, 4.822222, 0.787443, -0.034636, 0.007214, 1496957387.633700, 1.435180, 1.000000, 50.986639, 21.857023, 13.650721, -19.191490
-41.1474, 21.6896, -28.249423, 4.822222, 0.586464, -0.034636, 0.000000, 1496957387.644200, 1.433468, 1.000000, 51.034861, 21.857023, 13.607996, -19.191490
-41.1359, 21.7397, -28.250044, 4.827778, 0.559621, -0.034288, 0.007204, 1496957387.653800, 1.431747, 1.000000, 51.083139, 21.857023, 13.607996, -19.000000
-41.1244, 21.7899, -28.250736, 4.827778, 0.539862, -0.034288, 0.000000, 1496957387.664400, 1.430021, 1.000000, 51.131417, 21.857023, 13.649195, -19.000000
-41.1127, 21.8401, -28.251438, 4.836111, 0.533389, -0.034133, 0.003196, 1496957387.673900, 1.428381, 1.000000, 51.179778, 21.869230, 13.649195, -18.914894
-41.1009, 21.8903, -28.252223, 4.836111, 0.605802, -0.034133, 0.000000, 1496957387.684400, 1.426696, 1.000000, 51.228139, 21.869230, 13.591210, -18.914894
-41.0889, 21.9406, -28.253018, 4.847222, 0.588172, -0.034017, 0.002391, 1496957387.694000, 1.425077, 1.000000, 51.276611, 21.844816, 13.591210, -18.851065
-41.0769, 21.991, -28.253802, 4.847222, 0.467934, -0.034017, 0.000000, 1496957387.704500, 1.423450, 1.000000, 51.325083, 21.844816, 13.611048, -18.851065
-41.0648, 22.0413, -28.254622, 4.858333, 0.462557, -0.033863, 0.003181, 1496957387.713900, 1.421839, 1.000000, 51.373667, 21.870756, 13.611048, -18.765957
-41.0525, 22.0917, -28.255375, 4.858333, 0.392555, -0.033863, 0.000000, 1496957387.724500, 1.420203, 1.000000, 51.422250, 21.870756, 13.611048, -18.765957
-41.0402, 22.142, -28.256179, 4.869444, 0.282797, -0.033670, 0.003966, 1496957387.734000, 1.418601, 1.000000, 51.470944, 21.783779, 13.611048, -18.659575
-41.0277, 22.1925, -28.256908, 4.869444, 0.505095, -0.033670, 0.000000, 1496957387.744600, 1.416968, 1.000000, 51.519639, 21.783779, 13.601892, -18.659575
-41.0152, 22.2429, -28.257592, 4.877778, 0.464260, -0.033515, 0.003167, 1496957387.754100, 1.415246, 1.000000, 51.568417, 21.771572, 13.601892, -18.574469
-41.0025, 22.2935, -28.258285, 4.877778, 0.504525, -0.033515, 0.000000, 1496957387.764600, 1.413608, 1.000000, 51.617194, 21.771572, 13.664454, -18.574469
-40.9897, 22.344, -28.258983, 4.886111, 0.363670, -0.033438, 0.001581, 1496957387.774100, 1.411930, 1.000000, 51.666056, 21.710537, 13.664454, -18.531916
-40.9768, 22.3945, -28.259715, 4.886111, 0.444502, -0.033438, 0.000000, 1496957387.783500, 1.410303, 1.000000, 51.714917, 21.710537, 13.620203, -18.531916
-40.9638, 22.4451, -28.260445, 4.891667, 0.362502, -0.033284, 0.003158, 1496957387.794100, 1.408666, 1.000000, 51.763833, 21.637293, 13.620203, -18.446808
-40.9507, 22.4956, -28.261062, 4.891667, 0.365955, -0.033284, 0.000000, 1496957387.803500, 1.407019, 1.000000, 51.812750, 21.637293, 13.594263, -18.446808
-40.9376, 22.5462, -28.261728, 4.897222, 0.342322, -0.033168, 0.002366, 1496957387.814000, 1.405330, 1.000000, 51.861722, 21.576258, 13.594263, -18.382978
-40.9243, 22.5969, -28.262329, 4.897222, 0.328868, -0.033168, 0.000000, 1496957387.824500, 1.403643, 1.000000, 51.910694, 21.576258, 13.612574, -18.382978
-40.911, 22.6475, -28.262924, 4.902778, 0.285527, -0.033090, 0.001575, 1496957387.834000, 1.401956, 1.000000, 51.959722, 21.564051, 13.612574, -18.340425
-40.8975, 22.6982, -28.263688, 4.902778, 0.480656, -0.033090, 0.000000, 1496957387.844500, 1.400274, 1.000000, 52.008750, 21.564051, 13.604944, -18.340425
-40.8839, 22.7489, -28.264305, 4.911111, 0.591827, -0.033052, 0.000786, 1496957387.854000, 1.398550, 1.000000, 52.057861, 21.564051, 13.604944, -18.319149
-40.8702, 22.7997, -28.264997, 4.911111, 0.513317, -0.033052, 0.000000, 1496957387.864600, 1.396829, 1.000000, 52.106972, 21.564051, 13.606470, -18.319149
-40.8564, 22.8505, -28.265724, 4.922222, 0.503157, -0.033013, 0.000784, 1496957387.874000, 1.395178, 1.000000, 52.156194, 21.271076, 13.606470, -18.297873
-40.8425, 22.9013, -28.266295, 4.922222, 0.496782, -0.033013, 0.000000, 1496957387.884500, 1.393527, 1.000000, 52.205417, 21.271076, 13.647669, -18.297873
-40.8284, 22.9521, -28.266907, 4.927778, 0.407277, -0.032897, 0.002351, 1496957387.894100, 1.391817, 1.000000, 52.254694, 20.856031, 13.647669, -18.234043
-40.8143, 23.003, -28.267531, 4.927778, 0.383818, -0.032897, 0.000000, 1496957387.903500, 1.390120, 1.000000, 52.303972, 20.856031, 13.603418, -18.234043
-40.8, 23.0539, -28.268080, 4.938889, 0.645873, -0.032897, 0.000000, 1496957387.914600, 1.388406, 1.000000, 52.353361, 20.428778, 13.603418, -18.234043
-40.7857, 23.1048, -28.268714, 4.938889, 0.467676, -0.032897, 0.000000, 1496957387.924100, 1.386714, 1.000000, 52.402750, 20.428778, 13.557641, -18.234043
-40.7712, 23.1558, -28.269324, 4.944445, 0.417103, -0.032782, 0.002343, 1496957387.934600, 1.385011, 1.000000, 52.452194, 20.074770, 13.557641, -18.170214
-40.7567, 23.2068, -28.270020, 4.944445, 0.506879, -0.032782, 0.000000, 1496957387.944200, 1.383288, 1.000000, 52.501639, 20.074770, 13.667506, -18.170214
-40.7421, 23.2578, -28.270876, 4.955555, 0.618039, -0.032666, 0.002337, 1496957387.953800, 1.381593, 1.000000, 52.551194, 19.562065, 13.667506, -18.106382
